id,title,is_paid,price,headline,num_subscribers,avg_rating,num_reviews,num_comments,num_lectures,content_length_min,published_time,last_update_date,category,subcategory,topic,language,course_url,instructor_name,instructor_url
2576956.0,Autonomia Financeira para Músicos,True,299.9,"Aprenda a gerenciar sua carreira, criar suas oportunidades no mercado e se profissionalizar no meio musical!",48.0,4.5,8.0,0.0,54.0,439.0,2020-02-15T21:03:49Z,2020-02-14,Music,Other Music,Personal Finance,Portuguese,/course/autonomia-financeira-para-musicos/,Música em Movimento,/user/vinicius-naka-yoshita/
2577042.0,Design com @imortalout,True,19.99,Aprenda a se tornar um Designer Freelancer,23.0,4.65,10.0,5.0,21.0,115.0,2019-09-28T16:54:09Z,2020-04-16,Design,Graphic Design & Illustration,Logic,Portuguese,/course/mouse-labs-aprendendo-a-aprender-design-vol-1/,Lucas Ribeiro,/user/lucas-ribeiro-santos-3/
2576902.0,Oratória e Palestra de Alto Impacto | COMPLETO | Sem medo,True,159.9,"Aprenda a falar em público sem medo e tocando profundamente sua audiência. Como usar histórias, humor, PowerPoint e mais",2895.0,4.605263,763.0,178.0,58.0,250.0,2019-09-27T14:59:36Z,2022-09-26,Personal Development,Leadership,Public Speaking,Portuguese,/course/oratoria-e-palestra-de-alto-impacto-curso-completo/,Adriano Sugimoto,/user/adrianosugimoto/
2577150.0,微软云Azure AZ-103认证课程,True,29.99,帮您迅速掌握AZ103考试的相关知识点和技巧，帮您迅速通过考试,30.0,4.5,7.0,0.0,13.0,230.0,2019-12-04T18:49:18Z,2019-09-28,IT & Software,Other IT & Software,Microsoft Azure,Simplified Chinese,/course/iteablue-azure-az103/,挨踢茶馆云计算 ITEABLUE,/user/ai-ti-xiao-cha/
2576232.0,Reduce Aches & Pains with Full Body Mobility Routine,True,29.99,"This course is an easy to follow, at home, mobility exercise routine. Step by step instructions to move better pain free",43.0,4.785714,7.0,4.0,37.0,89.0,2019-10-24T22:23:08Z,2019-10-22,Health & Fitness,General Health,Fitness,English,/course/reduce-aches-pains-with-full-body-mobility-routine/,Jaspar Vowden,/user/jaspar-vowden/
2577200.0,YAZARLIK EĞİTİMİ,False,0.0,Yazarlık Kursu,14625.0,3.8043478,440.0,64.0,31.0,107.0,2019-10-17T11:53:54Z,2019-12-26,Teaching & Academics,Humanities,Creative Writing,Turkish,/course/yazarlik-egitimi/,Ahmet Doğru,/user/ahmet-917/
2577628.0,Estratégia sem crise - aprenda a planejar para executar,False,0.0,Pratique a arte da estratégia e faça acontecer de verdade!,1400.0,4.1,43.0,12.0,6.0,48.0,2019-09-28T16:29:12Z,2019-09-27,Business,Business Strategy,Strategic Planning,Portuguese,/course/estrategia-sem-crise-aprenda-a-planejar-para-executar/,Fernando Correa Grisi,/user/fernando-correa-grisi-2/
2577326.0,Aromaterapia para purificar y armonizar el ambiente,True,19.99,"Crea aromatizadores desinfectantes, relajantes y energizantes",33.0,4.0,10.0,6.0,16.0,80.0,2019-10-23T21:35:42Z,2020-05-03,Health & Fitness,Yoga,Aromatherapy,Spanish,/course/aromaterapia-para-purificar-y-armonizar-el-ambiente/,Cintia Wess,/user/cintia-wess/
2577264.0,Learn to cook Delicious Low Sodium Chicken Entrees and Meals,True,79.99,Looking for Low Sodium Chicken Recipes? These Heart Healthy Meals will have Your Family Asking for Seconds!!,21.0,5.0,3.0,0.0,23.0,129.0,2019-10-23T18:36:34Z,2021-08-31,Lifestyle,Food & Beverage,Cooking,English,/course/learn-to-cook-delicious-low-sodium-chicken-entrees-and-meals/,Judy Craft,/user/judy-craft/
2577328.0,Intro to Calisthenics & Bodyweight Training with Carlito,False,0.0,Learn how to master your body by creating a strong foundation,6965.0,4.5454545,339.0,87.0,11.0,32.0,2019-10-03T21:00:43Z,2019-10-03,Health & Fitness,Fitness,Calisthenics,English,/course/intro-to-calisthenics-bodyweight-training-with-carlito/,Carlos Salas,/user/carlod-salas/
2577620.0,Glassfish Server Administration for Beginners (Step-By-Step),True,49.99,Create a complete free license environment for deploying Java Web Services and Java Application using MySQL & Glassfish,151.0,4.25,32.0,9.0,28.0,209.0,2019-09-26T13:46:07Z,2019-12-01,IT & Software,Other IT & Software,App Deployment,English,/course/glassfish-server-administration-for-beginner-step-by-step/,Sameh Nassar,/user/sameh-nassar/
2577308.0,Curso Integral de Locución para Voice Over,True,34.99,Técnicas Narrativas Avanzadas de Locución para el Mercado Internacional,648.0,4.7,221.0,90.0,15.0,127.0,2019-10-17T18:59:03Z,2019-10-13,Marketing,Paid Advertising,Ear Training,Spanish,/course/curso-integral-de-locucion-para-voice-over/,Leonardo Rodriguez,/user/leonardo-rodriguez-31/
