"job_url","site","title","company","company_url","location","job_type","date_posted","interval","min_amount","max_amount","currency","is_remote","num_urgent_words","benefits","emails","description"
"https://www.glassdoor.co.in/job-listing/j?jl=1009159949732","glassdoor","Loan Opener - Wholesale","Arc Home LLC","https://www.glassdoor.co.in/Overview/W-EI_IE3062240.htm","","","2024-03-06","hourly",19.0,26.0,"USD",True,0.0,"","","**Loan Opener**
**Loan Opener - Central Time Zone**
**Job Summary:**  

The Loan Opener is responsible for the oversight and issuance of timely disclosures, the review of the initial credit packages for accuracy/completeness and performing support services per Investor requirements or Underwriting guidelines. The Loan Opener works hand in hand with the Brokers, Correspondents, Account Executives, Account Managers, and Underwriters to provid a great and seamless customer experience.  


**Essential Job Functions:**
* Work directly with brokers and account executives to assist in disclosing files, providing complete initial submission packages based on loan product requirements, and moving to underwriting.
* Manage several queues which involve sending initial disclosure packages, change of circumstance estimates, 3rd party processing approval, indexing, and submitting files to underwriting for initial submissions.
* Monitor, respond to, and handle email requests in the Opening Team inbox.
* Provide support to brokers and account executives in correcting issues with AUS findings.
* Order appropriate services needed for files that include flood certifications, fraud reports, FHA Case #’s.
* Works closely with disclosure manager to ensure that loans have been disclosed correctly and all associated fees are correct in each loan.
* Review Purchase contracts to ensure transfer taxes were accurately disclosed.
* Monitor loans for potential cancelation due to the notice of incompleteness expiration.
* Perform support services per underwriting guidelines, including but not limited to business verifications, CPA verifications, employment verifications, SS89, 4506 forms, etc.
* Maintain working knowledge of loan programs and applicable guidelines.
* Provide exceptional customer service to customers, operations staff, and all third parties.
* Perform such other tasks as may be assigned by your manager and/or senior management.

  

**Position Qualifications:**
**Skills/Abilities****:**
-------------------------


* Proven success working in fast-paced, high-volume environments.
* Time management, prioritization, multi-tasking.
* Excellent communication and customer service skills
* Precise attention to detail
* Professional demeanor
* High level of integrity
* Team-player with selfless attitude
* Superior communication skills.


**Education and Experience**:
* High School Diploma or Equivalent
* 2+ years Mortgage experience required
* Understanding of TRID guidelines


##### **Disclaimer:**


The above statements are intended to describe the general nature and level of work being performed by associates assigned to this job. It is not designed to be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications required of associates assigned to this job."
"https://www.glassdoor.co.in/job-listing/j?jl=1009161082706","glassdoor","Loan Origination Customer Support Specialist","Extend Your Team","https://www.glassdoor.co.in/Overview/W-EI_IE3634643.htm","","","2024-03-06","","","","",True,0.0,"","","### **Job Information**


Industry


Financial Services
Remote Job


### **Job Description**


This is a remote position.


**Company Mission:**  

Our mission is to reduce the cost of capital across the world.  

  

  

**About the Company:**
  

We have invented a new credit card powered by an advanced asset-securing platform that enables us to offer much lower APRs to
  

consumers. Our team is a combination of deep technology (Microsoft, Google, Facebook), and finance (Nubank, Goldman Sachs,
  

Square, Carta, SoFi) executives. Our Seed round was led by Max Levchin, and our Series A by Founders Fund - with participation in
  

both rounds by Sequoia, NYCA, and others.  

  

  

Our work involves building the world’s first completely autonomous asset-securing process, world-class risk models for
  

underwriting, and an incredibly smooth & efficient product experience for consumers to apply, activate, and manage their credit
  

cards.  

  

  

We’re looking for detail-oriented, driven, and empathetic customer experience managers who want to work with intelligent,
  

motivated, intense, and interesting people to provide people who are applying and people who have received the Aven card with
  

an extraordinary experience.  

  

  

**Cultural Values:**
  

1. Depth and rigor of thought - we try to be rigorous in our thinking & dive into the details.
  

2. Minimalist - we are spartan in our design, in our code, and even in our processes.
  

3. Speed of execution - we move fast & value decisiveness. We think speed drives quality.  

  

  

  

### **Requirements**


**Responsibilities**
* Responding to customer queries in a timely & effective manner via ZenDesk or other customer support tools
* Documenting & logging issues (as well as customer compliments & complaints)
* Working with customers to help them go through our application flow when required
* Tracking customer experiences across online & offline channels using logs, dashboards, and CRM systems

  

**Qualifications**
* At least 2 years (and above) of experience under a US Loan or Mortgage account handling Loan Origination or

Underwriting specific tasks
* Experienced in customer-facing roles in a loan or mortgage account
* Superb communication, collaboration, and problem-solving skills.
* Proficiency, speed, and accuracy in written communication.
* Fluency, clarity, and good diction in English
* Great organizational skills & time management abilities
* Experience using customer communication tools (ZenDesk), task management tools, Google Drive, and Email.
* Detail-Oriented - we’re a financial services company so being correct about the details matter
* Bachelor's Degree or comparable work experience in financial services
* Flexibility to work US Pacific time 9 AM to 6 AM (with a 1-hour break time in between)"
"https://www.glassdoor.co.in/job-listing/j?jl=1009160565538","glassdoor","Mortgage Loan Processor","Champions Mortgage","","","","2024-03-06","yearly",45000.0,55000.0,"USD",True,0.0,"","","Champions Mortgage has been ranked as the Top Mortgage company in Texas for the past 5+ years! Our core principles of Honesty, Integrity, and Commitment to Success are validated by the 300+ 5-star google reviews on our business page! We earned the award for the 'Best Mortgage Company' in Houston by Five Star Professionals in 2021 and 2022 and a top mortgage company in 2023 by Scotsman Guide.Our mortgage broker, Joel Mathew, has been recognized by Forbes Magazine as the 'Rising Star' in the mortgage industry on their Dec 2022 Publication!

The **Loan/Mortgage Processor** is responsible for routing mortgage loan files through internal processing systems accurately and efficiently.

Key Job Responsibilities (including but not limited to):

* Work with borrower/clients to gather financial information such as credit reports and data in regards to clients assets, salaries, debts and employment status for the loan application
* Verifies the accuracy and reviews all documents and submitted files of the application for any missing or erroneous information
* Acts as a liaison between borrowers, loan officers, realtors, underwriters and title reps during the loan process and aid in loan approval
* Ensure loan file meet local and federal regulatory guidelines and policies
* Maintains detailed and accurate documentation in regards to processing in compliance with company SOP
* Order property and loan documentation such as appraisals, inspections, title searches, site surveys, contracts, and property tax records to help process mortgage loan files
* Maintains accurate and updated knowledge in regards to mortgage guidelines and market trends
* Assisting Loan Officers as needed with requests or tasks needed to complete and process loans

Qualifications:

* Minimum of 3 years experience as a loan/mortgage processor (residential mortgages, preferred familiarity with Texas mortgage guidelines)
* Proficient in Microsoft applications
* Positive attitude and enthusiasm for the role
* Ability to be detail-oriented, organized, punctual and reliable
* Ability to handle multiple tasks and complete tasks on set deadlines based on the company’s needs
* Strong verbal, interpersonal, and written communication skills
* Preferred bilingual

Job Type: Full-time

Pay: $45,000.00 - $55,000.00 per year

Benefits:

* 401(k) matching
* Dental insurance
* Health insurance
* Paid time off
* Vision insurance

Schedule:

* 8 hour shift
* Monday to Friday

Work Location: Remote"
"https://www.glassdoor.co.in/job-listing/j?jl=1009159430085","glassdoor","Real Estate Transaction Coordinator","Staats Solutions","https://www.glassdoor.co.in/Overview/W-EI_IE7364195.htm","","","2024-03-06","","","","",True,0.0,"","","We’re looking for a driven Transaction Coordinator to manage contracts throughout the entire home selling and buying process. You’d be responsible for overseeing transactions from start to finish to ensure offers and counteroffers are approved for a smooth and successful sale. Our ideal candidate is extremely organized and has superb customer service skills to make customers feel at ease. If you love working with people and thrive in a fast-paced work environment, apply today! With your application please submit a cover letter that lets us know about your current business, what states you have experience in, and what interests you about the position.


Compensation: TCs get 40% of every filed closed. Our current pricing is $350 for contract to close and $250-$300 for Listing Coordination

**Responsibilities:*** Arrange for and attend events regarding the closing process, including moving schedules
* Supervise all administrative duties for home buyer and seller transactions from contract to close
* Review all documentation and confirm each has the proper signatures and dates to complete the home sale process quickly and smoothly

**Qualifications:*** Motivated to serve people and provide excellent customer service
* Applicants must possess exceptional organizational and verbal and written skills
* High school or equivalent required, some college experience preferred
* Previous experience in transaction management, transaction coordination, real estate, titles, or mortgages highly valued

**About Company**  

A little bit about us: We run the operations of brokerages across the U.S. and provide our clients with the utmost service. We provide operations support, business management, website design, social media creation and management, contract writing, and much more. Our team is 100% remote and located across the U.S. as well as the teams we support.  



  

Look us up at staatssolutions.com to get an idea of what we do."
"https://www.glassdoor.co.in/job-listing/j?jl=1009159756876","glassdoor","Deal Operations Analyst","Postman","https://www.glassdoor.co.in/Overview/W-EI_IE1926052.htm","","","2024-03-06","","","","",True,0.0,"","","Postman is the world’s leading collaboration platform for API development. The Postman API Platform’s features simplify each step of the API lifecycle so that individuals and enterprises can create better APIs—faster. More than 25 million developers and 500,000 organizations worldwide use Postman today. Together, we are building the API-first world.



Our customers are doing more and more astounding things with the Postman product every day, and as a result, we are growing rapidly. We highly recommend reading The ""API-First World"" graphic novel to understand the bigger picture and our vision at Postman.



We are seeking a passionate and highly driven individual to join the Deal Operations team at Postman. The Deal Operations Analyst role reports into the Head of Deal Operations which also reports into Revenue Operations. This role will work collaboratively with the sales, Finance, Legal, Renewals and Orders teams in the deal cycle; quote creation, approvals, order form creation, opportunity maintenance and bookings to comply with Postman policies and processes.



The Revenue Operations team is integral to the success of the Sales and Customer Success organizations by helping to drive revenue, renewals and the productivity of the sales and customer success teams.


### 
What You’ll Do


* Create Quotes and Order Forms for sales deals
* Process bookings review of customer orders. Assist in the complete order cycle, ensure quality and efficiency through the entire process
* Support of internal and external customers in regard to order booking and order tracking
* Partner with Deal Operations and Sales on non-standard, custom, and/or complex deal structures to provide accurate quotes and order forms to match the intent of the deal
* Coordinate with internal teams to facilitate the order process, achieve joint goals, and solve problems related to order processing. These teams include finance, service, contracts, collections, and others
* Accurately enter deal information into Salesforce
* Special projects related to order processing and general Deal Operations process improvements

### About You


* BA/BS in Business Administration, Accounting, Operations, or other relevant field
* 2-3 years of experience preferred
* Understanding of basic back office operations as well as strong knowledge of order processing and finance
* Experience with Quote to Cash in Salesforce CPQ Tool
* Ability to learn internal business technology, applications, and solutions quickly
* Experience interacting effectively with remote teams
* Flexibility to work additional nights and weekends for month and quarter-end, as needed
* Working knowledge in Salesforce, Microsoft Excel, Google Suite
* Willing to work in a highly demanding and results-oriented team environment
* Extremely detail oriented and effective organizational skills. Meticulous in your attention to detail and take pride in ensuring that your work is accurate and thoughtful in nature.
* Strong problem solving skills and ability to root cause issues
* Excellent communication skills in knowing how develop partnership to effectively convey the needs of the sales team and customer to the appropriate stakeholder
* Highly organized in the ability to juggle many competing priorities and strive to support each with equal attention to detail and quick turn-around.
* Strong sense of accountability
* Kindness and consideration in your approach when interacting with peers, partners and customers

### What Else? (Benefits)



This is remote role based in the Pacific time of the United States. Postman has an informal and fun working team environment. We offer a competitive salary and equity package, medical, dental, vision, and cool perks, and our offices include complimentary stocked drinks, snacks, and ergonomic workspaces to keep you comfortable and healthy. Our employees enjoy unlimited PTO because we believe everyone should take the time off needed to refresh, relax, and reflect. Our wellness program offers fitness-related reimbursements, a meal stipend, home office set-up reimbursement, internet reimbursement, book reimbursements for professional development, and a training platform for continued learning and education for personal growth. Also, our donation-matching program can support causes you care about. We’re creating a long-term company, and we want you to be part of it. Join us and become a Postmanaut.


### 
Our Values



At Postman, we create with the same curiosity that we see in our users. We value transparency and honest communication about not only successes, but also failures. In our work, we focus on specific goals that add up to a larger vision. Our inclusive work culture ensures that everyone is valued equally as important pieces of our final product. We are dedicated to delivering the best products we can. And we want you to be part of it all.


### 
Equal Opportunity



Postman is an Equal Employment Opportunity and Affirmative Action Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Headhunters and recruitment agencies may not submit resumes/CVs through this website or directly to managers. Postman does not accept unsolicited headhunter and agency resumes. Postman will not pay fees to any third-party agency or company that does not have a signed agreement with Postman. Postman will consider for employment qualified applicants with arrest and conviction records where directed under applicable law, such as pursuant to the San Francisco Fair Chance Ordinance."
"https://www.glassdoor.co.in/job-listing/j?jl=1009161305990","glassdoor","Mortgage Fraud Investigation - Multifamily Specialist (Open to Remote)","Fannie Mae","https://www.glassdoor.co.in/Overview/W-EI_IE247.htm","Plano, TX","","2024-03-06","yearly",56621.0,80963.0,"USD",False,0.0,"","_mailbox@fanniemae.com","**Company Description**  

At Fannie Mae, futures are made. The inspiring work we do helps make a home a possibility for millions of homeowners and renters. Every day offers compelling opportunities to impact the future of the housing industry while being part of an inclusive team thriving in an energizing, flexible environment. Here, you will grow your career and help create access to fair, affordable housing finance.  



  

  

**Job Description**  

As a valued colleague on our team, you will provide expert advice and apply your knowledge of mortgage fraud schemes to fraud investigations. In this role, you will operate with considerable latitude to substantiate suspicions of fraud related to single or multifamily originations, servicing, real estate owned (REO) property, and other frauds involving enterprise instruments.  

  

**THE IMPACT YOU WILL MAKE**


The Mortgage Fraud Investigation – Multifamily Specialist role will offer you the flexibility to make each day your own, while working alongside people who care so that you can deliver on the following responsibilities:

* Plan, conduct, and document inquiries into allegations of mortgage fraud and reconciles fraud risk or recommends investigation.
* Assess allegations of mortgage fraud, including fraud related to the origination, processing and underwriting of loans, and sale and servicing of a loan or REO property.
* Resolve conflicts between allegations and facts, as well as analyze and evaluate investigative progress to reassess priorities, leads, and direction based on predetermined goals and objectives.
* Conduct research and prepare investigative reports and statistical data in accordance with established policies and procedures.

  

**Qualifications** **THE EXPERIENCE YOU BRING TO THE TEAM**  

  

**Minimum Required Experience**

* 4 years relevant experience
* **Experience in commercial Multifamily fraud investigations or commercial Multifamily underwriting experience****.**
* Knowledge of financial fraud and other financial investigations.
* Experience preparing technical reports that are clear, concise, logical and thorough. Skilled in writing conclusive reports and summations; ability to prepare complete reports and statistical data in accordance with established policies and procedures.
* Ability to communicate and present to all levels of management, including executive leadership.

**Desired Experience**

* Bachelor’s degree or equivalent
* Experience conducting interviews and analyzing relevant evidence to support the fraud finding.

  

**Additional Information**  

Financial Crimes - Mortgage Fraud Investigation - Lead Associate/ REF12811Y


The future is what you make it to be. Discover compelling opportunities at Fanniemae.com/careers.


Fannie Mae is primarily a hybrid company. We embrace flexibility for our employees while providing office space for in-person work and collaboration. This role is classified as open to remote. If you speak with a Recruiter, they will provide you with more information about the definition of this classification.


Fannie Mae is an Equal Opportunity Employer, which means we are committed to fostering a diverse and inclusive workplace. All qualified applicants will receive consideration for employment without regard to race, religion, national origin, gender, gender identity, sexual orientation, personal appearance, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation in the application process, email us at careers\\_mailbox@fanniemae.com.

  

The hiring range for this role is set forth on each of our job postings located on Fannie Mae's Career Site. Final salaries will generally vary within that range based on factors that include but are not limited to, skill set, depth of experience, certifications, and other relevant qualifications. This position is eligible to participate in a Fannie Mae incentive program (subject to the terms of the program). As part of our comprehensive benefits package, Fannie Mae offers a broad range of Health, Life, Voluntary Lifestyle, and other benefits and perks that enhance an employee’s physical, mental, emotional, and financial well-being. See more here."
"https://www.glassdoor.co.in/job-listing/j?jl=1009160101059","glassdoor","Finance Advisor","The Savings Group","https://www.glassdoor.co.in/Overview/W-EI_IE7399869.htm","","","2024-03-06","yearly",17335.0,17335.0,"USD",True,0.0,"","","**Why Work at Tresl?**
We are a driven, creative, diverse, and analytical team, passionate about continuous learning around our customers. We value empathy for the customer experience, as well as a quantitative focus on driving business metrics. We hold ourselves accountable to our core values - Integrity, Grit, and Optimism.  

**About The ROLE:**
The Finance Advisor is responsible for assisting customers with refinancing/purchasing leased or off-fleet vehicles and offering aftermarket products (vehicle service contracts, Gap coverage, tire and wheel protection) to protect their investments. Warm leads provided; no cold calling.  

**About The RESPONSIBILITIES:*** Contact customers with refinancing/purchasing leased or off-fleet vehicles options
* Promote and offer aftermarket products to all clients (Vehicle service contracts, Gap coverage, tire and wheel protection) to protect their investment
* Promote our lending services and offer financing/purchasing options to customers.
* Obtain leased vehicle payoff amounts, taxes, and lease payment details
* Assist customers with completing credit applications
* Submit credit applications to partner lending institutions that can best meet customer requirements
* Provide customers with pre-approved lender option(s) and rates and assist them with the selection process
* Review paperwork (loan details and aftermarket product selections) with customers
* Provide excellent customer service by providing prompt, informed, professional, and accurate service and support
* Troubleshoot and resolve customer concerns in a timely, friendly, and accurate manner
* Consistently meet department sales, service, and quality standards that promote customer satisfaction and company growth
* Ensure appropriate records are maintained and required reports are prepared
* Perform other job duties as assigned

  

*We are currently hiring Finance Advisors located in all States* ***EXCEPT*** *if* ***we are not able to move forward with candidates that live in: CA, NY, NJ, WA, DC, IL, OR and MUST BE LOCATED WITHIN THE UNITED STATES.**** **This position is 100% remote.**
* **The hours range with multiple shifts from 7 am-8 pm Central and includes every Saturday 8 am-5 pm Central (one day off M-F for a total 5-day work week).**

 **About The REQUIREMENTS:****Knowledge, Skill, and Ability:*** Proficient in MS Office suite (Word, Excel, Outlook) and/or G Suite (Docs, Sheets, Gmail)
* Excellent verbal and written English communication skills with the ability to effectively communicate and sell over the phone
* Excellent customer service and follow-up skills
* Results-driven, highly motivated, self-starter
* Strong organizational and time management skills
* Understanding of customer-sensitive information protection protocols
* Education or Formal Training: Bachelor’s degree OR equivalent experience
* Experience: 2+ years of sales. (Finance Manager, Finance Director, and Auto dealership experience is a plus.)

  

**About The REWARDS:**
Tresl promotes an empowered culture that encourages personal, professional, and business growth.
  

We focus on the highest quality environment for people, products, and technology, and facilitate a cohesive community by actively encouraging communication between all.
  

  

**Some of the benefits we offer are:*** **Base annual salary plus commission ($17,334.98k annual salary and 13% commission on revenue generated.**
* Generous paid time off available to promote a great work-life blend (very comparative)
* Competitive pay depending on relevant skills, education and experience:
* Up to 15 Paid Days Off
* Paid Holidays
* Robust Health, Dental, and Vision Insurance Offerings
* Employer paid Long and Short-term Disability and Life insurance
* Flexible Spending Accounts (FSA)
* Employer Contribution to Health Savings Accounts (HSA)
* Employer Matching 401(k) Retirement Savings Plan
* Casual Office Environment

  

**Working Environment/Physical Activities:*** Virtual office environment.
* Must be able to work extended hours as the business dictates.
* The job routinely uses standard office equipment such as computers, phones, printers, copiers, fax machines.

  

**Other Duties:**
Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties, or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.  


The Tresl Team has the mission to empower customers to live independent, fulfilling lives by connecting them with beneficial financial resources. On a daily basis, we delight and help our customers engage with best-in-class auto loan solutions for refinancing and purchases. In this digital customer-facing role, your day-to-day work will directly impact customers' important financial decisions.  

*The Savings Group - RateGenius/AUTOPAY/Tresl is an equal-opportunity employer. With regard to hiring and promotions, qualified persons will not be denied employment opportunities based on race, color, national origin, religion, sex, sexual orientation, gender identity, marital status, age 40 and over, disability, military status, or genetic information. Any questions or concerns about our EEO policy should be directed to Human Resources.*"
"https://www.glassdoor.co.in/job-listing/j?jl=1009159963575","glassdoor","Real Estate Agent Transaction Coordinator","Prime Cash Offer LLC","","","","2024-03-06","monthly",2500.0,2500.0,"USD",True,0.0,"","","We are seeking a highly organized and detail-oriented Transaction Coordinator to join our fast-paced real estate wholesaling company. As a Transaction Coordinator, you will be responsible for managing all aspects of the transaction process, ensuring smooth and timely closings. You will work closely with our sales team, buyers and sellers to coordinate all transaction-related activities and ensure compliance with company policies and procedures. This is a key role that requires excellent communication skills, strong multitasking abilities, and a deep understanding of the real estate transaction process.

**Responsibilities:**

· Coordinate and manage all aspects of the transaction process, from contract to closing, including reviewing contracts for accuracy and completeness, managing documentation and paperwork, and ensuring compliance with company policies and procedures.

· Serve as the main point of contact between buyers, sellers, agents, and title companies to ensure smooth communication and resolution of any transaction-related issues.

· Prepare and review transaction-related documents, such as purchase agreements, addendums, and disclosures, ensuring accuracy and completeness.

· Manage and organize transaction files, maintain documentation in compliance with company standards, and update CRM.

· Coordinate and schedule inspections, appraisals, buyer walkthroughs and other necessary services related to the transaction process.

· Follow up on transaction milestones and deadlines, proactively identify and resolve any potential issues, and provide regular updates to all parties involved in the transaction process.

· Provide exceptional customer service to clients, responding to inquiries and resolving issues in a timely and professional manner.

· Stay up-to-date with industry regulations, market trends, and company policies and procedures related to real estate transactions.

**Qualifications:**

· High school diploma or equivalent; additional education or certification in real estate or a related field is a plus.

· Proven experience as a Transaction Coordinator or similar role in the real estate industry.

· Excellent organizational skills, with a keen eye for detail and ability to manage multiple tasks and deadlines.

· Strong communication skills, both written and verbal, with the ability to effectively communicate with sellers and buyers.

· Knowledge of real estate transaction processes and contracts

· Proficient in using CRMs and other relevant tools.

· Ability to work independently, take ownership of tasks, and exercise good judgment.

· Professional demeanor, with a high level of integrity and confidentiality.

· Ability to thrive in a fast-paced, deadline-driven environment.

· Flexibility to work occasional evenings or weekends, as needed.

We offer competitive compensation, including base salary and bonuses, along with opportunities for professional growth and development. If you are a self-motivated, detail-oriented professional with a passion for real estate and transaction coordination, we want to hear from you! Please submit your resume and a brief cover letter detailing your relevant experience and why you are the ideal candidate for this position.

Job Type: Full-time

Salary: $2,500.00 per month

Schedule:

* Weekends as needed

Supplemental pay types:

* Bonus opportunities
* Commission pay

People with a criminal record are encouraged to apply

Experience:

* Sales: 2 years (Preferred)

Work Location: Remote

Job Type: Full-time

Pay: $2,500.00 per month

People with a criminal record are encouraged to apply

Work Location: Remote"
"https://www.glassdoor.co.in/job-listing/j?jl=1009159151087","glassdoor","Jr. Loan Processor","Zippy","https://www.glassdoor.co.in/Overview/W-EI_IE6510058.htm","","","2024-03-05","hourly",23.0,24.0,"USD",True,0.0,"","","**About Zippy:**

* Zippy provides fast, simple home loans & insurance to manufactured home buyers located in communities throughout the United States
* We’re digitally native and located at zippymh.com!
* We’ve built our culture on a fanatical focus on improving consumers financial outcomes through great technology
* We are a well-funded startup backed by institutional investors with competitive pay, incentive stock options, and excellent benefits
* We are a location flexible, remote-first organization with HQ in Dallas, TX
* Our team members live throughout the country in Austin, Phoenix, Knoxville, Houston, Omaha, San Antonio and more!

**Job Description:**

The Zippy Loan Processor plays a crucial role in facilitating the smooth and efficient processing of manufactured home loan applications. Your primary responsibilities will include reviewing and verifying borrower documents, coordinating with borrowers and community operators utilizing digital avenues, and collaborating with underwriters and Loan Originators to ensure timely completion of loan files. By leveraging your exceptional organizational skills, attention to detail, and strong communication abilities, you will contribute to the overall success of our loan origination operations and helping our borrowers become home owners!

1. Document Processing:

* Review loan applications and associated documents for accuracy, completeness, and adherence to company guidelines
* Verify borrower information including income, employment, credit history, assets and other borrower conditions
* Verify seller information including home title, purchase agreements and other seller conditions
* Organize and maintain loan files, ensuring all necessary documentation is included

2. Digital Interaction:

* Communicate effectively with borrowers via digital avenues providing guidance to borrower regarding the loan application process, documentation, requirements, and timelines
* Communicate effectively with manufactured housing communities selling homes
* Communicate effectively with Zippy team members to quickly align and move files through the application pipeline

3. Collaboration with Underwriting:

* Collaborate closely with underwriters to resolve any discrepancies or issues identified during the loan processing stage
* Prepare loan files for underwriting review, ensuring all necessary documentation is accurately compiled and accessible
* Provide additional information or documentation as requested by the underwriting team, promptly responding to any queries or concerns

4. Compliance and Quality Control:

* Adhere to all regulatory guidelines, policies, and procedures throughout the loan processing and underwriting process
* Conduct quality control checks on loan files to ensure accuracy, completeness, and compliance with company standards.

5. Administrative Support:

* Perform administrative tasks related to loan processing, including data entry, file organization, and recordkeeping
* Utilize mortgage software and other relevant tools to track and update loan status accurately
* Maintain confidentiality and handle sensitive borrower information with care

**Desired Mentality:**

* Passionate about creating better consumer outcomes and solving the affordable housing crisis
* Team player that is self-motivated, proactive, task oriented, and solutions-focused (Let’s help our borrowers!)
* Shows the highest level of integrity, intent, ability and results in all endeavors to build trust
* Desire to work and win in an innovative, fast-paced & committed environment
* Communicative and open to feedback, and willing to give feedback to others
* Collaborative

**Qualifications:**

* One (1+) years’ experience mortgage processing or related. Manufactured housing experience preferred but not necessary
* Proficiency in Microsoft Office and other software tools
* Excellent verbal and written communication skills, with the ability to explain complex concepts to borrowers clearly
* Strong organizational skills, attention to detail, and the ability to manage multiple tasks simultaneously
* Proficiency in using mortgage software, loan origination systems, and other relevant computer applications
* Comfortable working with several technology tools in a digital 100% remote environment
* Familiarity with mortgage industry regulations, guidelines, and compliance requirements
* Ability to work independently as well as collaboratively in a fast-paced, deadline-driven environment
* Customer - oriented mindset with a focus on delivering exceptional service to borrowers

**Join Our Team!**

* By building the first digitally native loan origination platform for manufactured home loans, you will be responsible for:
* Delivering the value of tech transparency to an inefficient but growing market
* Improving the lives of over 22 million Americans who live in manufactured homes today
* Expanding access to new homeownership at a time of intense housing insecurity

*The company is committed to promoting the values of diversity and inclusion throughout the business. Whether it is through recruitment, retention, career progression, or training and development, we are committed to improving opportunities for our people regardless of their background or circumstances.*

Job Type: Full-time

Pay: $23.00 - $24.00 per hour

Expected hours: 40 per week

Benefits:

* Dental insurance
* Health insurance
* Paid time off

Schedule:

* Monday to Friday

Work Location: Remote"
"https://www.glassdoor.co.in/job-listing/j?jl=1009159119324","glassdoor","Sr. Closing Operations Specialist","Zippy","https://www.glassdoor.co.in/Overview/W-EI_IE6510058.htm","","","2024-03-05","yearly",70000.0,80000.0,"USD",True,0.0,"","","**About Zippy:**

* Zippy provides fast, simple home loans & insurance to manufactured home buyers located in communities throughout Texas and more states coming soon!
* We’re digitally native and located at zippymh.com!
* We’ve built our culture on a fanatical focus on improving consumers financial outcomes through great technology.
* We are a well-funded startup backed by institutional investors with competitive pay, incentive stock options, and excellent benefits.
* We are a location flexible, remote-first organization with headquarters in Austin, TX.
* Our team members also live throughout the country in Dallas, Houston, Knoxville, Omaha, Philadelphia,

**Job Description:**

The Closing Operations Specialist oversees and executes the digital signing ceremony for Zippy’s borrowers. They will host the digital closing during a video call with borrowers, walking through closing documents, answering questions, and facilitating a remote online notary. This role will be responsible for the lasting impression on behalf of Zippy as borrowers execute documents for the financing of one of their largest and most important purchases.

**Desired Mentality:** 

* Passionate about creating better consumer outcomes and solving the affordable housing crisis.
* Team player that is self-motivated, creative, positive, and solutions focused.
* Eager to provide great customer experience and work in a fast-paced environment.
* Excited about technology and facilitating innovative experiences.

**Anticipated Responsibilities:**

* : Engage with an approachable interaction on a digital call by genuinely wanting to assist the borrowers with homeownership.
* Develop knowledge of loan products and provide detailed quality assurance for all documents. Send reviewed closing documents to borrowers and upon receipt be prepared to discuss and answer questions with borrowers
* : Proactively problem-solve as necessary and facilitate the post close tasks in preparation for loan servicing.
* Organize and manage time effectively, to deliver quality closings in a team-oriented environment.
* Zippy is building its technology and requires feedback from users (that’s you!) on our systems. How can we improve? What are we missing? We expect feedback on our systems and ownership of the process from you.
* Share best practices, prior experience, new learnings, and challenges across a growing team of origination professionals, working to disrupt manufactured housing finance.

**Qualifications:**

* Two (2+) years’ experience in loan closing in the housing market, manufactured housing experience appreciated.
* Comfortable in an uncertain, fast-paced environment that will evolve as our technology and business scales.
* High attention to detail and process oriented
* Proactive and autonomous worker.
* Collaborative and innovative with a strong desire for the entire team to win together.
* Proficiency in Microsoft Office and other software tools.
* Proficient in technology and changing environments.
* Undergraduate degree or extended relevant work experience.
* To be able to perform a remote online notary across multiple states, you will need to reside in one of these states; Arizona, Florida, Iowa, Michigan, Missouri, Montana, New Jersey, Ohio, Oklahoma, Oregon, Pennsylvania, Tennessee, Texas.

**Compensation & Benefits:**

* Salaried W-2 employee
* Quarterly incentive compensation
* Incentive stock options (Equity) in Zippy
* Excellent health, vision, and dental benefits
* Training and licensing support
* Strong potential for growth – potential subsequent roles includes Processor, Junior Underwriter, Servicing Guide, or MLO

**Join Our Team!**

By building the first digitally native loan origination platform for manufactured home loans, you will be responsible for:

* Delivering the value of tech transparency to an inefficient but growing market
* Improving the lives of over 22 million Americans who live in manufactured homes today
* Expanding access to new homeownership at a time of intense housing insecurity

*The company is committed to promoting the values of diversity and inclusion throughout the business. Whether it is through recruitment, retention, career progression, or training and development, we are committed to improving opportunities for our people regardless of their background or circumstances.*

Job Type: Full-time

Pay: $70,000.00 - $80,000.00 per year

Benefits:

* Dental insurance
* Health insurance
* Paid time off

Schedule:

* Monday to Friday

Work Location: Remote"
